commodity,state,district,date,rv30,post
jeera,ALL,NATIONAL,2017-05-31,0.37574305894294663,0
jeera,ALL,NATIONAL,2017-06-30,0.27843065538848005,0
jeera,ALL,NATIONAL,2017-07-31,0.6199097631308126,0
jeera,ALL,NATIONAL,2017-08-31,0.8990128156081689,0
jeera,ALL,NATIONAL,2017-09-30,0.9586109020643748,0
jeera,ALL,NATIONAL,2017-10-31,0.7677738225996364,0
jeera,ALL,NATIONAL,2017-11-30,1.1188486869167622,0
jeera,ALL,NATIONAL,2017-12-31,0.37578919209553224,0
jeera,ALL,NATIONAL,2018-01-31,0.35761429032472614,0
jeera,ALL,NATIONAL,2018-02-28,0.8145270421475341,0
jeera,ALL,NATIONAL,2018-03-31,1.3276364566683423,0
jeera,ALL,NATIONAL,2018-04-30,0.8377853675432857,0
jeera,ALL,NATIONAL,2018-05-31,0.424517827346595,0
jeera,ALL,NATIONAL,2018-06-30,0.2278412582803535,0
jeera,ALL,NATIONAL,2018-07-31,0.24407127383991264,0
jeera,ALL,NATIONAL,2018-08-31,0.4396541409133312,0
jeera,ALL,NATIONAL,2018-09-30,0.5737274804213588,0
jeera,ALL,NATIONAL,2018-10-31,0.45235765365115943,0
jeera,ALL,NATIONAL,2018-11-30,1.0244816363734859,0
jeera,ALL,NATIONAL,2018-12-31,0.7654941418885647,0
jeera,ALL,NATIONAL,2019-01-31,0.3489866502257901,0
jeera,ALL,NATIONAL,2019-02-28,0.4824202486983696,0
jeera,ALL,NATIONAL,2019-03-31,0.6176754865008486,0
jeera,ALL,NATIONAL,2019-04-30,0.5715320397674573,0
jeera,ALL,NATIONAL,2019-05-31,0.49104299107960775,0
jeera,ALL,NATIONAL,2019-06-30,0.40196381600983927,0
jeera,ALL,NATIONAL,2019-07-31,0.4013862851126447,0
jeera,ALL,NATIONAL,2019-08-31,0.6353785408361717,0
jeera,ALL,NATIONAL,2019-09-30,0.8890121533984076,0
jeera,ALL,NATIONAL,2019-10-31,0.7336767497052543,0
jeera,ALL,NATIONAL,2019-11-30,1.6969599771099613,0
jeera,ALL,NATIONAL,2019-12-31,0.6843122563924529,0
jeera,ALL,NATIONAL,2020-01-31,1.006466322722847,0
jeera,ALL,NATIONAL,2020-02-29,1.3988101573829503,0
jeera,ALL,NATIONAL,2020-03-31,0.8462318844711207,0
jeera,ALL,NATIONAL,2020-04-30,1.9344768528043055,0
jeera,ALL,NATIONAL,2020-05-31,1.7450875952605767,0
jeera,ALL,NATIONAL,2020-06-30,0.6300234226938808,0
jeera,ALL,NATIONAL,2020-07-31,0.5627007608599974,0
jeera,ALL,NATIONAL,2020-08-31,0.6779597352268014,0
jeera,ALL,NATIONAL,2020-09-30,0.802925925369681,0
jeera,ALL,NATIONAL,2020-10-31,0.5336921983979491,0
jeera,ALL,NATIONAL,2020-11-30,0.7738217322197662,0
jeera,ALL,NATIONAL,2020-12-31,1.175479038402525,0
jeera,ALL,NATIONAL,2021-01-31,1.045202109404794,0
jeera,ALL,NATIONAL,2021-02-28,2.574943132378338,0
jeera,ALL,NATIONAL,2021-03-31,1.1825018430673868,0
jeera,ALL,NATIONAL,2021-04-30,0.9269509129534952,0
jeera,ALL,NATIONAL,2021-05-31,2.476125098374346,0
jeera,ALL,NATIONAL,2021-06-30,2.287195225297715,0
jeera,ALL,NATIONAL,2021-07-31,0.46580710176120166,0
jeera,ALL,NATIONAL,2021-08-31,0.3514478007680008,0
jeera,ALL,NATIONAL,2021-09-30,0.7197699309155531,0
jeera,ALL,NATIONAL,2021-10-31,0.5730752260659947,0
jeera,ALL,NATIONAL,2021-11-30,3.1084846545733313,0
jeera,ALL,NATIONAL,2021-12-31,1.6199211120009545,1
jeera,ALL,NATIONAL,2022-01-31,0.2435060976149089,1
jeera,ALL,NATIONAL,2022-02-28,0.37938861896224296,1
jeera,ALL,NATIONAL,2022-03-31,0.42836464382714506,1
jeera,ALL,NATIONAL,2022-04-30,0.5025078164382561,1
jeera,ALL,NATIONAL,2022-05-31,0.49161230160411057,1
jeera,ALL,NATIONAL,2022-06-30,0.49735726246546647,1
jeera,ALL,NATIONAL,2022-07-31,0.544483235474226,1
jeera,ALL,NATIONAL,2022-08-31,0.6285473543101636,1
jeera,ALL,NATIONAL,2022-09-30,0.6823460099371587,1
jeera,ALL,NATIONAL,2022-10-31,0.7381251317617685,1
jeera,ALL,NATIONAL,2022-11-30,1.4041204856154044,1
jeera,ALL,NATIONAL,2022-12-31,0.8867617748763336,1
jeera,ALL,NATIONAL,2023-01-31,0.6221414144593181,1
jeera,ALL,NATIONAL,2023-02-28,0.7390266878605335,1
jeera,ALL,NATIONAL,2023-03-31,0.772399332773516,1
jeera,ALL,NATIONAL,2023-04-30,1.3504308006014352,1
jeera,ALL,NATIONAL,2023-05-31,0.9814648232289653,1
jeera,ALL,NATIONAL,2023-06-30,0.7296400685688508,1
jeera,ALL,NATIONAL,2023-07-31,0.6145926148312273,1
jeera,ALL,NATIONAL,2023-08-31,0.5109742838445447,1
jeera,ALL,NATIONAL,2023-09-30,1.0411902271012865,1
jeera,ALL,NATIONAL,2023-10-31,1.0957055314219366,1
jeera,ALL,NATIONAL,2023-11-30,0.9415433079097125,1
jeera,ALL,NATIONAL,2023-12-31,0.7259530861105316,1
jeera,ALL,NATIONAL,2024-01-31,0.7125851911466784,1
jeera,ALL,NATIONAL,2024-02-29,0.6684601477977946,1
jeera,ALL,NATIONAL,2024-03-31,0.6369310353342665,1
jeera,ALL,NATIONAL,2024-04-30,0.4191295034760817,1
jeera,ALL,NATIONAL,2024-05-31,0.45621993881154804,1
jeera,ALL,NATIONAL,2024-06-30,0.4112724230245606,1
jeera,ALL,NATIONAL,2024-07-31,0.24961964075275342,1
jeera,ALL,NATIONAL,2024-08-31,0.3038089301421852,1
jeera,ALL,NATIONAL,2024-09-30,0.5321887667907019,1
jeera,ALL,NATIONAL,2024-10-31,0.38190852691577687,1
jeera,ALL,NATIONAL,2024-11-30,0.8307284746096935,1
jeera,ALL,NATIONAL,2024-12-31,0.636668528567514,1
jeera,ALL,NATIONAL,2025-01-31,0.4340033972866506,1
jeera,ALL,NATIONAL,2025-02-28,0.5371118089549306,1
jeera,ALL,NATIONAL,2025-03-31,0.6055237630470544,1
jeera,ALL,NATIONAL,2025-04-30,0.7927171417656429,1
jeera,ALL,NATIONAL,2025-05-31,0.3603934706027879,1
jeera,ALL,NATIONAL,2025-06-30,0.283757422540571,1
jeera,ALL,NATIONAL,2025-07-31,0.32222877953940565,1
jeera,ALL,NATIONAL,2025-08-31,0.3151628900694866,1
jeera,ALL,NATIONAL,2025-09-30,0.3519520449921692,1
jeera,ALL,NATIONAL,2025-10-31,0.4945098288181416,1
jowar,ALL,NATIONAL,2017-01-31,,0
jowar,ALL,NATIONAL,2017-02-28,0.41512904349415175,0
jowar,ALL,NATIONAL,2017-03-31,0.4205033466213112,0
jowar,ALL,NATIONAL,2017-04-30,0.4757371242994254,0
jowar,ALL,NATIONAL,2017-05-31,0.48321518336909686,0
jowar,ALL,NATIONAL,2017-06-30,0.44637815333062786,0
jowar,ALL,NATIONAL,2017-07-31,0.4449731298078889,0
jowar,ALL,NATIONAL,2017-08-31,0.48009591275231067,0
jowar,ALL,NATIONAL,2017-09-30,0.6489638356068954,0
jowar,ALL,NATIONAL,2017-10-31,0.6263398926344258,0
jowar,ALL,NATIONAL,2017-11-30,0.7991599781136334,0
jowar,ALL,NATIONAL,2017-12-31,0.37806722076559585,0
jowar,ALL,NATIONAL,2018-01-31,0.5365847109124107,0
jowar,ALL,NATIONAL,2018-02-28,0.5863153818709534,0
jowar,ALL,NATIONAL,2018-03-31,0.7836167888566575,0
jowar,ALL,NATIONAL,2018-04-30,0.6651124783383897,0
jowar,ALL,NATIONAL,2018-05-31,0.8892628363270354,0
jowar,ALL,NATIONAL,2018-06-30,0.5938390669890007,0
jowar,ALL,NATIONAL,2018-07-31,0.5597760636966203,0
jowar,ALL,NATIONAL,2018-08-31,0.7579742005804289,0
jowar,ALL,NATIONAL,2018-09-30,1.0937976637361442,0
jowar,ALL,NATIONAL,2018-10-31,0.8543455866324242,0
jowar,ALL,NATIONAL,2018-11-30,0.9307640577266489,0
jowar,ALL,NATIONAL,2018-12-31,0.7946365289943342,0
jowar,ALL,NATIONAL,2019-01-31,0.4100295636962971,0
jowar,ALL,NATIONAL,2019-02-28,0.4321546280543391,0
jowar,ALL,NATIONAL,2019-03-31,0.387407277572616,0
jowar,ALL,NATIONAL,2019-04-30,0.5183907004755957,0
jowar,ALL,NATIONAL,2019-05-31,0.5177343596277286,0
jowar,ALL,NATIONAL,2019-06-30,0.5398311507367921,0
jowar,ALL,NATIONAL,2019-07-31,0.48536589543155095,0
jowar,ALL,NATIONAL,2019-08-31,0.583941943932978,0
jowar,ALL,NATIONAL,2019-09-30,0.5124757226634243,0
jowar,ALL,NATIONAL,2019-10-31,0.5222177465674721,0
jowar,ALL,NATIONAL,2019-11-30,0.7031065876745393,0
jowar,ALL,NATIONAL,2019-12-31,0.45787435308771696,0
jowar,ALL,NATIONAL,2020-01-31,0.7006018823158441,0
jowar,ALL,NATIONAL,2020-02-29,0.940666561771381,0
jowar,ALL,NATIONAL,2020-03-31,0.7115838119120116,0
jowar,ALL,NATIONAL,2020-04-30,1.372622274108142,0
jowar,ALL,NATIONAL,2020-05-31,1.5032449847698257,0
jowar,ALL,NATIONAL,2020-06-30,0.5968713258515015,0
jowar,ALL,NATIONAL,2020-07-31,0.8116952257937458,0
jowar,ALL,NATIONAL,2020-08-31,0.8738932508484851,0
jowar,ALL,NATIONAL,2020-09-30,1.0000431171806052,0
jowar,ALL,NATIONAL,2020-10-31,1.0345146356421397,0
jowar,ALL,NATIONAL,2020-11-30,0.7173877387624069,0
jowar,ALL,NATIONAL,2020-12-31,0.6445755234820062,0
jowar,ALL,NATIONAL,2021-01-31,0.7509381813409688,0
jowar,ALL,NATIONAL,2021-02-28,0.7990304116877227,0
jowar,ALL,NATIONAL,2021-03-31,0.825054801450842,0
jowar,ALL,NATIONAL,2021-04-30,1.0124112300133936,0
jowar,ALL,NATIONAL,2021-05-31,0.9310409047063113,0
jowar,ALL,NATIONAL,2021-06-30,1.0700203141367282,0
jowar,ALL,NATIONAL,2021-07-31,0.7840994669474172,0
jowar,ALL,NATIONAL,2021-08-31,0.8592082408658013,0
jowar,ALL,NATIONAL,2021-09-30,1.1698181791806983,0
jowar,ALL,NATIONAL,2021-10-31,1.1008473320352128,0
jowar,ALL,NATIONAL,2021-11-30,1.1139888307803851,0
jowar,ALL,NATIONAL,2021-12-31,0.7390106657819978,1
jowar,ALL,NATIONAL,2022-01-31,0.5091510199563443,1
jowar,ALL,NATIONAL,2022-02-28,0.7129989324760022,1
jowar,ALL,NATIONAL,2022-03-31,0.8053341282260675,1
jowar,ALL,NATIONAL,2022-04-30,0.7000381083571773,1
jowar,ALL,NATIONAL,2022-05-31,0.7992052082492097,1
jowar,ALL,NATIONAL,2022-06-30,0.5982032353706443,1
jowar,ALL,NATIONAL,2022-07-31,0.5811090952409462,1
jowar,ALL,NATIONAL,2022-08-31,0.7502063448240378,1
jowar,ALL,NATIONAL,2022-09-30,0.7867662301440137,1
jowar,ALL,NATIONAL,2022-10-31,0.4817427246042167,1
jowar,ALL,NATIONAL,2022-11-30,0.46019282550895285,1
jowar,ALL,NATIONAL,2022-12-31,0.3965468105881481,1
jowar,ALL,NATIONAL,2023-01-31,0.45932864681584407,1
jowar,ALL,NATIONAL,2023-02-28,0.6407956869904714,1
jowar,ALL,NATIONAL,2023-03-31,0.5721711069836485,1
jowar,ALL,NATIONAL,2023-04-30,0.7857525343880025,1
jowar,ALL,NATIONAL,2023-05-31,0.6547999436065246,1
jowar,ALL,NATIONAL,2023-06-30,0.44748906485520695,1
jowar,ALL,NATIONAL,2023-07-31,0.5371825169530664,1
jowar,ALL,NATIONAL,2023-08-31,0.7541641341309082,1
jowar,ALL,NATIONAL,2023-09-30,1.085100555712432,1
jowar,ALL,NATIONAL,2023-10-31,0.5836912351599363,1
jowar,ALL,NATIONAL,2023-11-30,0.9064245717536973,1
jowar,ALL,NATIONAL,2023-12-31,1.0873506585498958,1
jowar,ALL,NATIONAL,2024-01-31,0.717888730921938,1
jowar,ALL,NATIONAL,2024-02-29,0.8391148207658458,1
jowar,ALL,NATIONAL,2024-03-31,0.8264163671862389,1
jowar,ALL,NATIONAL,2024-04-30,0.6084484804103818,1
jowar,ALL,NATIONAL,2024-05-31,0.6246171873614148,1
jowar,ALL,NATIONAL,2024-06-30,0.8038983072862826,1
jowar,ALL,NATIONAL,2024-07-31,0.8324005052569897,1
jowar,ALL,NATIONAL,2024-08-31,1.0546954781692168,1
jowar,ALL,NATIONAL,2024-09-30,1.49267744749007,1
jowar,ALL,NATIONAL,2024-10-31,0.9620323262350704,1
jowar,ALL,NATIONAL,2024-11-30,0.7215948922584342,1
jowar,ALL,NATIONAL,2024-12-31,0.9154634243539758,1
jowar,ALL,NATIONAL,2025-01-31,0.9826337706340149,1
jowar,ALL,NATIONAL,2025-02-28,1.1167195207927352,1
jowar,ALL,NATIONAL,2025-03-31,1.2749627096598797,1
jowar,ALL,NATIONAL,2025-04-30,0.947478706113482,1
jowar,ALL,NATIONAL,2025-05-31,1.1882026622652384,1
jowar,ALL,NATIONAL,2025-06-30,0.7855983899243071,1
jowar,ALL,NATIONAL,2025-07-31,0.6033616484372165,1
jowar,ALL,NATIONAL,2025-08-31,0.7506512132774789,1
jowar,ALL,NATIONAL,2025-09-30,0.8232159947608252,1
jowar,ALL,NATIONAL,2025-10-31,0.8548757798909086,1
maize,ALL,NATIONAL,2017-01-31,,0
maize,ALL,NATIONAL,2017-02-28,0.17365199849652554,0
maize,ALL,NATIONAL,2017-03-31,0.21107486183633223,0
maize,ALL,NATIONAL,2017-04-30,0.2118922829681839,0
maize,ALL,NATIONAL,2017-05-31,0.22796657246921584,0
maize,ALL,NATIONAL,2017-06-30,0.16948622581085235,0
maize,ALL,NATIONAL,2017-07-31,0.1492534629264303,0
maize,ALL,NATIONAL,2017-08-31,0.2087316458976237,0
maize,ALL,NATIONAL,2017-09-30,0.3320455122859352,0
maize,ALL,NATIONAL,2017-10-31,0.3165530476456934,0
maize,ALL,NATIONAL,2017-11-30,0.32314209151258644,0
maize,ALL,NATIONAL,2017-12-31,0.18363255112956284,0
maize,ALL,NATIONAL,2018-01-31,0.23816842725430734,0
maize,ALL,NATIONAL,2018-02-28,0.2794632993290893,0
maize,ALL,NATIONAL,2018-03-31,0.25530694613168137,0
maize,ALL,NATIONAL,2018-04-30,0.27848072779074623,0
maize,ALL,NATIONAL,2018-05-31,0.345681039448646,0
maize,ALL,NATIONAL,2018-06-30,0.23145123706918153,0
maize,ALL,NATIONAL,2018-07-31,0.3214381388494175,0
maize,ALL,NATIONAL,2018-08-31,0.35749144561376983,0
maize,ALL,NATIONAL,2018-09-30,0.615666217754223,0
maize,ALL,NATIONAL,2018-10-31,1.5437666011087303,0
maize,ALL,NATIONAL,2018-11-30,0.5455684865595584,0
maize,ALL,NATIONAL,2018-12-31,0.524094970017187,0
maize,ALL,NATIONAL,2019-01-31,1.4203309432967952,0
maize,ALL,NATIONAL,2019-02-28,0.32988556386643464,0
maize,ALL,NATIONAL,2019-03-31,0.16003429331003438,0
maize,ALL,NATIONAL,2019-04-30,0.26948299389869834,0
maize,ALL,NATIONAL,2019-05-31,0.3460001618046206,0
maize,ALL,NATIONAL,2019-06-30,0.26912639224400625,0
maize,ALL,NATIONAL,2019-07-31,0.2711475048602433,0
maize,ALL,NATIONAL,2019-08-31,0.30576704196174076,0
maize,ALL,NATIONAL,2019-09-30,0.4508024092944659,0
maize,ALL,NATIONAL,2019-10-31,0.30313107349064067,0
maize,ALL,NATIONAL,2019-11-30,0.27011441212406506,0
maize,ALL,NATIONAL,2019-12-31,0.19188453312277873,0
maize,ALL,NATIONAL,2020-01-31,0.1556034932137386,0
maize,ALL,NATIONAL,2020-02-29,0.25829924888642636,0
maize,ALL,NATIONAL,2020-03-31,0.5007486051929241,0
maize,ALL,NATIONAL,2020-04-30,0.5789541041936729,0
maize,ALL,NATIONAL,2020-05-31,0.5642919758011052,0
maize,ALL,NATIONAL,2020-06-30,0.5100100369319844,0
maize,ALL,NATIONAL,2020-07-31,0.28965940129272505,0
maize,ALL,NATIONAL,2020-08-31,0.2927191283549502,0
maize,ALL,NATIONAL,2020-09-30,0.3857056372614737,0
maize,ALL,NATIONAL,2020-10-31,0.4967445980232398,0
maize,ALL,NATIONAL,2020-11-30,0.3381165626130467,0
maize,ALL,NATIONAL,2020-12-31,0.4171616369454228,0
maize,ALL,NATIONAL,2021-01-31,0.5069810205172329,0
maize,ALL,NATIONAL,2021-02-28,0.3624943263259191,0
maize,ALL,NATIONAL,2021-03-31,0.3160298804465604,0
maize,ALL,NATIONAL,2021-04-30,0.5577067485142273,0
maize,ALL,NATIONAL,2021-05-31,0.42102016994720964,0
maize,ALL,NATIONAL,2021-06-30,0.2408866626832789,0
maize,ALL,NATIONAL,2021-07-31,0.24937853201337393,0
maize,ALL,NATIONAL,2021-08-31,0.34019572572725615,0
maize,ALL,NATIONAL,2021-09-30,0.22696652527909578,0
maize,ALL,NATIONAL,2021-10-31,0.3056585392637441,0
maize,ALL,NATIONAL,2021-11-30,0.39040161823852787,0
maize,ALL,NATIONAL,2021-12-31,0.21136835001145066,1
maize,ALL,NATIONAL,2022-01-31,0.16900093210320427,1
maize,ALL,NATIONAL,2022-02-28,0.26139067380776176,1
maize,ALL,NATIONAL,2022-03-31,0.21938175529878043,1
maize,ALL,NATIONAL,2022-04-30,0.3099093215132847,1
maize,ALL,NATIONAL,2022-05-31,0.3021458621953986,1
maize,ALL,NATIONAL,2022-06-30,0.22786831511897418,1
maize,ALL,NATIONAL,2022-07-31,0.22100438866662664,1
maize,ALL,NATIONAL,2022-08-31,0.29079823673015864,1
maize,ALL,NATIONAL,2022-09-30,0.3232015480152316,1
maize,ALL,NATIONAL,2022-10-31,0.282743482484977,1
maize,ALL,NATIONAL,2022-11-30,0.26056017162992023,1
maize,ALL,NATIONAL,2022-12-31,0.1521409259945533,1
maize,ALL,NATIONAL,2023-01-31,0.1183477852557171,1
maize,ALL,NATIONAL,2023-02-28,0.12970783319617868,1
maize,ALL,NATIONAL,2023-03-31,0.150538602074942,1
maize,ALL,NATIONAL,2023-04-30,0.251838170935384,1
maize,ALL,NATIONAL,2023-05-31,0.29742348938738894,1
maize,ALL,NATIONAL,2023-06-30,0.2399873321463674,1
maize,ALL,NATIONAL,2023-07-31,0.32214411314086383,1
maize,ALL,NATIONAL,2023-08-31,0.6300082895181307,1
maize,ALL,NATIONAL,2023-09-30,0.7393839264491457,1
maize,ALL,NATIONAL,2023-10-31,0.3159249984003502,1
maize,ALL,NATIONAL,2023-11-30,0.33413004333511,1
maize,ALL,NATIONAL,2023-12-31,0.19897238519087995,1
maize,ALL,NATIONAL,2024-01-31,0.16879978750428173,1
maize,ALL,NATIONAL,2024-02-29,0.19043035960943305,1
maize,ALL,NATIONAL,2024-03-31,0.11972094383580434,1
maize,ALL,NATIONAL,2024-04-30,0.1964959087029886,1
maize,ALL,NATIONAL,2024-05-31,0.24483632999455168,1
maize,ALL,NATIONAL,2024-06-30,0.1743378655546996,1
maize,ALL,NATIONAL,2024-07-31,0.23909859447881113,1
maize,ALL,NATIONAL,2024-08-31,0.22868778422793645,1
maize,ALL,NATIONAL,2024-09-30,0.22953122585146143,1
maize,ALL,NATIONAL,2024-10-31,0.32059958986700804,1
maize,ALL,NATIONAL,2024-11-30,0.3613489803589361,1
maize,ALL,NATIONAL,2024-12-31,0.34406898252871065,1
maize,ALL,NATIONAL,2025-01-31,0.26704605997082687,1
maize,ALL,NATIONAL,2025-02-28,0.2086916289562867,1
maize,ALL,NATIONAL,2025-03-31,0.3624399936014731,1
maize,ALL,NATIONAL,2025-04-30,0.41007280175843214,1
maize,ALL,NATIONAL,2025-05-31,0.23454754155637314,1
maize,ALL,NATIONAL,2025-06-30,0.23410820541864652,1
maize,ALL,NATIONAL,2025-07-31,0.329992635871988,1
maize,ALL,NATIONAL,2025-08-31,0.501825618794071,1
maize,ALL,NATIONAL,2025-09-30,0.6084395828678513,1
maize,ALL,NATIONAL,2025-10-31,0.8700207459379562,1
moong,ALL,NATIONAL,2017-01-31,,0
moong,ALL,NATIONAL,2017-02-28,0.6886210399326693,0
moong,ALL,NATIONAL,2017-03-31,0.7915363749058276,0
moong,ALL,NATIONAL,2017-04-30,0.6901897638283693,0
moong,ALL,NATIONAL,2017-05-31,0.6745027954092103,0
moong,ALL,NATIONAL,2017-06-30,0.7066204724797499,0
moong,ALL,NATIONAL,2017-07-31,0.42823854936131456,0
moong,ALL,NATIONAL,2017-08-31,0.8965516918596855,0
moong,ALL,NATIONAL,2017-09-30,0.7381285106584431,0
moong,ALL,NATIONAL,2017-10-31,0.5566300930958104,0
moong,ALL,NATIONAL,2017-11-30,0.8835313796106007,0
moong,ALL,NATIONAL,2017-12-31,0.31304554007105007,0
moong,ALL,NATIONAL,2018-01-31,0.4502012819017855,0
moong,ALL,NATIONAL,2018-02-28,0.5732068408602617,0
moong,ALL,NATIONAL,2018-03-31,0.6592788342971146,0
moong,ALL,NATIONAL,2018-04-30,0.6255459231197096,0
moong,ALL,NATIONAL,2018-05-31,0.5865971819690228,0
moong,ALL,NATIONAL,2018-06-30,0.3374980111726657,0
moong,ALL,NATIONAL,2018-07-31,0.3319515919295037,0
moong,ALL,NATIONAL,2018-08-31,0.6104051175758096,0
moong,ALL,NATIONAL,2018-09-30,0.8451129082643035,0
moong,ALL,NATIONAL,2018-10-31,0.4800940033110098,0
moong,ALL,NATIONAL,2018-11-30,0.5711390462584774,0
moong,ALL,NATIONAL,2018-12-31,0.5734232999499478,0
moong,ALL,NATIONAL,2019-01-31,0.42437843076118037,0
moong,ALL,NATIONAL,2019-02-28,0.3967660717319399,0
moong,ALL,NATIONAL,2019-03-31,0.5442162714532199,0
moong,ALL,NATIONAL,2019-04-30,0.8136796810994735,0
moong,ALL,NATIONAL,2019-05-31,0.8225365406234139,0
moong,ALL,NATIONAL,2019-06-30,0.3756134805709971,0
moong,ALL,NATIONAL,2019-07-31,0.3685032159491909,0
moong,ALL,NATIONAL,2019-08-31,0.5268285127675373,0
moong,ALL,NATIONAL,2019-09-30,0.6930586442980139,0
moong,ALL,NATIONAL,2019-10-31,0.4843032392783717,0
moong,ALL,NATIONAL,2019-11-30,0.4206144582813939,0
moong,ALL,NATIONAL,2019-12-31,0.2679289537429757,0
moong,ALL,NATIONAL,2020-01-31,0.30742556977234625,0
moong,ALL,NATIONAL,2020-02-29,0.37831337092320033,0
moong,ALL,NATIONAL,2020-03-31,0.4473733923129328,0
moong,ALL,NATIONAL,2020-04-30,0.7459833904100205,0
moong,ALL,NATIONAL,2020-05-31,0.7137557286732142,0
moong,ALL,NATIONAL,2020-06-30,0.6175029905605002,0
moong,ALL,NATIONAL,2020-07-31,0.6025551697457573,0
moong,ALL,NATIONAL,2020-08-31,0.7734540287051698,0
moong,ALL,NATIONAL,2020-09-30,0.7472041747336061,0
moong,ALL,NATIONAL,2020-10-31,0.5251484655513322,0
moong,ALL,NATIONAL,2020-11-30,0.5615918060567954,0
moong,ALL,NATIONAL,2020-12-31,0.8396228359559101,0
moong,ALL,NATIONAL,2021-01-31,0.7770408941898621,0
moong,ALL,NATIONAL,2021-02-28,0.49954703209679374,0
moong,ALL,NATIONAL,2021-03-31,0.549412845302703,0
moong,ALL,NATIONAL,2021-04-30,0.576716167467933,0
moong,ALL,NATIONAL,2021-05-31,0.5549916699018986,0
moong,ALL,NATIONAL,2021-06-30,0.4524281206129602,0
moong,ALL,NATIONAL,2021-07-31,0.45011982780498044,0
moong,ALL,NATIONAL,2021-08-31,0.5699034842696888,0
moong,ALL,NATIONAL,2021-09-30,0.29726558388247437,0
moong,ALL,NATIONAL,2021-10-31,0.2995777357354895,0
moong,ALL,NATIONAL,2021-11-30,0.5616218593786252,0
moong,ALL,NATIONAL,2021-12-31,0.4516782538560108,1
moong,ALL,NATIONAL,2022-01-31,0.3880070494933528,1
moong,ALL,NATIONAL,2022-02-28,0.5676341388970692,1
moong,ALL,NATIONAL,2022-03-31,0.5893942921431207,1
moong,ALL,NATIONAL,2022-04-30,0.7830736625927783,1
moong,ALL,NATIONAL,2022-05-31,0.8869528999500588,1
moong,ALL,NATIONAL,2022-06-30,0.5100359006477748,1
moong,ALL,NATIONAL,2022-07-31,0.31524743331606303,1
moong,ALL,NATIONAL,2022-08-31,0.517723391736058,1
moong,ALL,NATIONAL,2022-09-30,0.6097216262777528,1
moong,ALL,NATIONAL,2022-10-31,0.375689297032691,1
moong,ALL,NATIONAL,2022-11-30,0.7643789977597559,1
moong,ALL,NATIONAL,2022-12-31,0.35303655620830293,1
moong,ALL,NATIONAL,2023-01-31,0.25800208647913403,1
moong,ALL,NATIONAL,2023-02-28,0.337439085265717,1
moong,ALL,NATIONAL,2023-03-31,0.4247497950190168,1
moong,ALL,NATIONAL,2023-04-30,0.5102078197760842,1
moong,ALL,NATIONAL,2023-05-31,0.49045316937359656,1
moong,ALL,NATIONAL,2023-06-30,0.337247102087949,1
moong,ALL,NATIONAL,2023-07-31,0.41363443174866,1
moong,ALL,NATIONAL,2023-08-31,0.3580112299617553,1
moong,ALL,NATIONAL,2023-09-30,0.5254767575965976,1
moong,ALL,NATIONAL,2023-10-31,0.513364883187047,1
moong,ALL,NATIONAL,2023-11-30,0.7023802482479329,1
moong,ALL,NATIONAL,2023-12-31,0.8250951174523122,1
moong,ALL,NATIONAL,2024-01-31,0.30906794664244436,1
moong,ALL,NATIONAL,2024-02-29,0.40573166751014594,1
moong,ALL,NATIONAL,2024-03-31,0.40129694872003746,1
moong,ALL,NATIONAL,2024-04-30,0.7043983229460999,1
moong,ALL,NATIONAL,2024-05-31,0.47977359101469746,1
moong,ALL,NATIONAL,2024-06-30,0.3376050486306146,1
moong,ALL,NATIONAL,2024-07-31,0.2803507122195474,1
moong,ALL,NATIONAL,2024-08-31,0.38810756860404716,1
moong,ALL,NATIONAL,2024-09-30,0.430284992534537,1
moong,ALL,NATIONAL,2024-10-31,0.23056685340097843,1
moong,ALL,NATIONAL,2024-11-30,1.1599192812822368,1
moong,ALL,NATIONAL,2024-12-31,0.8618548754383594,1
moong,ALL,NATIONAL,2025-01-31,0.4168293960376301,1
moong,ALL,NATIONAL,2025-02-28,0.4857144705347586,1
moong,ALL,NATIONAL,2025-03-31,0.7912245921884891,1
moong,ALL,NATIONAL,2025-04-30,0.7647808430923402,1
moong,ALL,NATIONAL,2025-05-31,0.5717493346256628,1
moong,ALL,NATIONAL,2025-06-30,0.44114089885990054,1
moong,ALL,NATIONAL,2025-07-31,0.2817796701800418,1
moong,ALL,NATIONAL,2025-08-31,0.3573360343228377,1
moong,ALL,NATIONAL,2025-09-30,0.5059479631325777,1
moong,ALL,NATIONAL,2025-10-31,0.7408536313838965,1
mustard,ALL,NATIONAL,2017-01-31,,0
mustard,ALL,NATIONAL,2017-02-28,0.36581918282170406,0
mustard,ALL,NATIONAL,2017-03-31,0.48001179939504174,0
mustard,ALL,NATIONAL,2017-04-30,0.39272749322016987,0
mustard,ALL,NATIONAL,2017-05-31,0.0904541283268569,0
mustard,ALL,NATIONAL,2017-06-30,0.08826714573184193,0
mustard,ALL,NATIONAL,2017-07-31,0.1463798495780138,0
mustard,ALL,NATIONAL,2017-08-31,0.18636893561313125,0
mustard,ALL,NATIONAL,2017-09-30,0.15985963766837327,0
mustard,ALL,NATIONAL,2017-10-31,0.15194487187039385,0
mustard,ALL,NATIONAL,2017-11-30,0.2075547605146294,0
mustard,ALL,NATIONAL,2017-12-31,0.11168940675358188,0
